Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.42329,Exact,0,Tropaeolum majus L.,Tropaeolum majus L.,Tropaeolum majus,7CVJH,Tropaeolum majus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Brassicales|Tropaeolaceae|Tropaeolum|Tropaeolum majus,
BestMatch,9.42329,Exact,0,Tropaeolum peregrinum L.,Tropaeolum peregrinum L.,Tropaeolum peregrinum,7CVK2,Tropaeolum peregrinum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Brassicales|Tropaeolaceae|Tropaeolum|Tropaeolum peregrinum,
BestMatch,9.42329,Exact,0,Tropaeolum pubescens Kunth,Tropaeolum pubescens Kunth,Tropaeolum pubescens,7D7JX,Tropaeolum pubescens Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Brassicales|Tropaeolaceae|Tropaeolum|Tropaeolum pubescens,
BestMatch,9.42329,Exact,0,Tropaeolum smithii DC.,Tropaeolum smithii DC.,Tropaeolum smithii,7CVJ9,Tropaeolum smithii DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Brassicales|Tropaeolaceae|Tropaeolum|Tropaeolum smithii,
BestMatch,9.42329,Exact,0,Tropaeolum trilobum Turcz.,Tropaeolum trilobum Turcz.,Tropaeolum trilobum,7D7LC,Tropaeolum trilobum Turcz.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Brassicales|Tropaeolaceae|Tropaeolum|Tropaeolum trilobum,
BestMatch,9.42329,Exact,0,Tropaeolum tuberosum Ruiz & Pav.,Tropaeolum tuberosum Ruiz & Pav.,Tropaeolum tuberosum,7CVLP,Tropaeolum tuberosum Ruiz & Pav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Brassicales|Tropaeolaceae|Tropaeolum|Tropaeolum tuberosum,
BestMatch,9.42329,Exact,0,Typha angustifolia L.,Typha angustifolia L.,Typha angustifolia,59V56,Typha angustifolia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Typhaceae|Typha|Typha angustifolia,
BestMatch,9.42329,Exact,0,Typha domingensis Pers.,Typha domingensis Pers.,Typha domingensis,7DB7X,Typha domingensis Pers.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Typhaceae|Typha|Typha domingensis,
BestMatch,9.42329,Exact,0,Typha latifolia L.,Typha latifolia L.,Typha latifolia,59V6S,Typha latifolia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Typhaceae|Typha|Typha latifolia,
BestMatch,9.42295,Exact,0,Ulmus carpinifolia Gled.,Ulmus carpinifolia Gled.,Ulmus carpinifolia,9YP2W,Ulmus minor subsp. minor,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Ulmaceae|Ulmus|Ulmus minor|Ulmus minor minor,
BestMatch,9.42329,Exact,0,Boehmeria celtidifolia Kunth,Boehmeria celtidifolia Kunth,Boehmeria celtidifolia,M9BX,Boehmeria celtidifolia Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Boehmeriinae|Boehmeria|Boehmeria celtidifolia,
BestMatch,9.42329,Exact,0,Coussapoa villosa Poepp. & Endl.,Coussapoa villosa Poepp. & Endl.,Coussapoa villosa,Z2QK,Coussapoa villosa Poepp. & Endl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Cecropioideae|Coussapoa|Coussapoa villosa,
BestMatch,9.42329,Exact,0,Parietaria debilis G. Forst.,Parietaria debilis G.Forst.,Parietaria debilis,763LG,Parietaria debilis G.Forst.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Parietariinae|Parietaria|Parietaria debilis,
BestMatch,9.42329,Exact,0,Parietaria micrantha Ledeb.,Parietaria micrantha Ledeb.,Parietaria micrantha,4DMBS,Parietaria micrantha Ledeb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Parietariinae|Parietaria|Parietaria micrantha,
BestMatch,9.42329,Exact,0,Phenax rugosus (Poir.) Wedd.,Phenax rugosus (Poir.) Wedd.,Phenax rugosus,4G2RR,Phenax rugosus (Poir.) Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Phenacinae|Phenax|Phenax rugosus,
BestMatch,9.42329,Exact,0,Pilea alsinifolia Wedd.,Pilea alsinifolia Wedd.,Pilea alsinifolia,4HSJJ,Pilea alsinifolia Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea alsinifolia,
BestMatch,9.42329,Exact,0,Pilea cadierei Gagnep. & Guillaumin,Pilea cadierei Gagnep. & Guillaumin,Pilea cadierei,4HSLR,Pilea cadierei Gagnep. & Guillaumin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea cadierei,
BestMatch,9.42260,Exact,0,Pilea dauciodora Wedd.,Pilea dauciodora Wedd.,Pilea dauciodora,wfo-0000473409-2025-06,Pilea dauciodora Wedd.,false,196,World Flora Online,Plantae|Pteridobiotina|Angiosperms|Rosales|Urticaceae|Pilea|Pilea dauciodora,
BestMatch,9.42329,Exact,0,Pilea fallax Wedd.,Pilea fallax Wedd.,Pilea fallax,4HSQS,Pilea fallax Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea fallax,
BestMatch,9.42329,Exact,0,Pilea goudotiana Wedd.,Pilea goudotiana Wedd.,Pilea goudotiana,4HSS6,Pilea goudotiana Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea goudotiana,
BestMatch,9.42329,Exact,0,Pilea lindeniana Wedd.,Pilea lindeniana Wedd.,Pilea lindeniana,4HSVG,Pilea lindeniana Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea lindeniana,
BestMatch,9.42329,Exact,0,Pilea melastomoides (Poir.) Wedd.,Pilea melastomoides (Poir.) Wedd.,Pilea melastomoides,4HSWZ,Pilea melastomoides (Poir.) Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea melastomoides,
BestMatch,9.42329,Exact,0,Pilea microphylla (L.) Liebm.,Pilea microphylla (L.) Liebm.,Pilea microphylla,6VKFY,Pilea microphylla (L.) Liebm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea microphylla,
BestMatch,9.42329,Exact,0,Pilea ovalis Griseb.,Pilea ovalis Griseb.,Pilea ovalis,4HSZD,Pilea ovalis Griseb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea ovalis,
BestMatch,9.42329,Exact,0,Pilea parietaria (L.) Blume,Pilea parietaria (L.) Blume,Pilea parietaria,4HSZT,Pilea parietaria (L.) Blume,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea parietaria,
BestMatch,9.42329,Exact,0,Pilea pubescens Liebm.,Pilea pubescens Liebm.,Pilea pubescens,4HT3N,Pilea pubescens Liebm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea pubescens,
BestMatch,9.42295,Exact,0,Pilea smithii Killip,Pilea smithii Killip,Pilea smithii,9Y9GG,Pilea purulensis Donn.Sm.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea purulensis,
BestMatch,9.42329,Exact,0,Soleirolia soleirolii (Req.) Dandy,Soleirolia soleirolii (Req.) Dandy,Soleirolia soleirolii,4Y5GK,Soleirolia soleirolii (Req.) Dandy,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Parietariinae|Soleirolia|Soleirolia soleirolii,
BestMatch,9.42329,Exact,0,Urera simplex Wedd.,Urera simplex Wedd.,Urera simplex,7DSRX,Urera simplex Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urera|Urera simplex,
BestMatch,9.42329,Exact,0,Urtica dioica L.,Urtica dioica L.,Urtica dioica,7F2CH,Urtica dioica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urtica|Urtica dioica,
BestMatch,9.42329,Exact,0,Urtica leptophylla Kunth,Urtica leptophylla Kunth,Urtica leptophylla,7F28P,Urtica leptophylla Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urtica|Urtica leptophylla,
BestMatch,9.42329,Exact,0,Urtica urens L.,Urtica urens L.,Urtica urens,7F3LX,Urtica urens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urtica|Urtica urens,
BestMatch,9.42226,Exact,0,Aloysia citriodora Palau,Aloysia citriodora Paláu,Aloysia citriodora,508619,Aloysia citrodora Paláu,true,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Verbenaceae|Aloysia|Aloysia citrodora,
BestMatch,9.42295,Exact,0,Citharexylum bullatum Moldenke,Citharexylum bullatum Moldenke,Citharexylum bullatum,99MBV,Citharexylum montanum Moldenke,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum montanum,
BestMatch,9.42295,Exact,0,Citharexylum dryanderae Moldenke,Citharexylum dryanderae Moldenke,Citharexylum dryanderae,99MCH,Citharexylum poeppigii var. poeppigii,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum poeppigii|Citharexylum poeppigii poeppigii,
BestMatch,9.42329,Exact,0,Citharexylum montanum Moldenke,Citharexylum montanum Moldenke,Citharexylum montanum,99MFJ,Citharexylum montanum Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum montanum,
BestMatch,9.42329,Exact,0,Citharexylum subflavescens S.F.Blake,Citharexylum subflavescens S.F.Blake,Citharexylum subflavescens,99MGS,Citharexylum subflavescens S.F.Blake,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum subflavescens,
BestMatch,9.42295,Exact,0,Citharexylum sulcatum Moldenke,Citharexylum sulcatum Moldenke,Citharexylum sulcatum,99MGX,Citharexylum reticulatum Kunth,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum reticulatum,
BestMatch,9.42329,Exact,0,Duranta erecta L.,Duranta erecta L.,Duranta erecta,99JHK,Duranta erecta L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta erecta,
BestMatch,9.42329,Exact,0,Duranta mandonii Moldenke,Duranta mandonii Moldenke,Duranta mandonii,99N79,Duranta mandonii Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta mandonii,
BestMatch,9.42329,Exact,0,Duranta mutisii L.f.,Duranta mutisii L.f.,Duranta mutisii,383PW,Duranta mutisii L.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta mutisii,
BestMatch,9.42329,Exact,0,Duranta obtusifolia Kunth,Duranta obtusifolia Kunth,Duranta obtusifolia,99N7G,Duranta obtusifolia Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta obtusifolia,
BestMatch,8.63708,PartialExact,0,Glandularia × hortulanus,Glandularia J.F.Gmel.,Glandularia,8VXVS,Verbena L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena,
BestMatch,9.42329,Exact,0,Lantana camara L.,Lantana camara L.,Lantana camara,99P2F,Lantana camara L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana camara,
BestMatch,9.42329,Exact,0,Lantana canescens Kunth,Lantana canescens Kunth,Lantana canescens,99P2G,Lantana canescens Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana canescens,
BestMatch,9.42329,Exact,0,Lantana colombiana López-Pal.,Lantana colombiana López-Pal.,Lantana colombiana,99PHY,Lantana colombiana López-Pal.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana colombiana,
BestMatch,9.42329,Exact,0,Lantana fucata Lindl.,Lantana fucata Lindl.,Lantana fucata,99P2M,Lantana fucata Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana fucata,
BestMatch,9.42329,Exact,0,Lantana involucrata L.,Lantana involucrata L.,Lantana involucrata,99P2T,Lantana involucrata L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana involucrata,
BestMatch,9.42329,Exact,0,Lantana lopez-palacii Moldenke,Lantana lopez-palacii Moldenke,Lantana lopez-palacii,99PL9,Lantana lopez-palacii Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana lopez-palacii,
BestMatch,9.42329,Exact,0,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis,99P2Y,Lantana montevidensis (Spreng.) Briq.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana montevidensis,
BestMatch,9.42329,Exact,0,Lantana rugulosa Kunth,Lantana rugulosa Kunth,Lantana rugulosa,99PNC,Lantana rugulosa Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana rugulosa,
BestMatch,9.42053,Exact,0,Lippia alba (Mill.) Britton & P.Wilson,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba,3VBQX,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia alba,
BestMatch,9.42329,Exact,0,Lippia dulcis Trevir.,Lippia dulcis Trevir.,Lippia dulcis,3VBTT,Lippia dulcis Trevir.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia dulcis,
BestMatch,9.42329,Exact,0,Lippia hirsuta L.f.,Lippia hirsuta L.f.,Lippia hirsuta,3VBVS,Lippia hirsuta L.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia hirsuta,
BestMatch,9.42329,Exact,0,Lippia origanoides Kunth,Lippia origanoides Kunth,Lippia origanoides,99Q37,Lippia origanoides Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia origanoides,
BestMatch,9.42329,Exact,0,Lippia schlimii Turcz.,Lippia schlimii Turcz.,Lippia schlimii,99Q5W,Lippia schlimii Turcz.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia schlimii,
BestMatch,9.42329,Exact,0,Lippia turbinata Griseb.,Lippia turbinata Griseb.,Lippia turbinata,99Q74,Lippia turbinata Griseb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia turbinata,
BestMatch,9.42329,Exact,0,Verbena hispida Ruiz & Pav.,Verbena hispida Ruiz & Pav.,Verbena hispida,5B2PZ,Verbena hispida Ruiz & Pav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena hispida,
BestMatch,9.42329,Exact,0,Verbena hybrida Groenl. & Rumpler,Verbena × hybrida Groenland & Rümpler,Verbena × hybrida,5B2Q6,Verbena × hybrida Groenland & Rümpler,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena hybrida,
BestMatch,9.42329,Exact,0,Verbena litoralis Kunth,Verbena litoralis Kunth,Verbena litoralis,99WHX,Verbena litoralis Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena litoralis,
BestMatch,9.42329,Exact,0,Verbena officinalis L.,Verbena officinalis L.,Verbena officinalis,99WL6,Verbena officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena officinalis,
BestMatch,9.42329,Exact,0,Verbena valerianoides Kunth,Verbena valerianoides Kunth,Verbena valerianoides,99WRT,Verbena valerianoides Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena valerianoides,
BestMatch,9.42329,Exact,0,Sambucus canadensis L.,Sambucus canadensis L.,Sambucus canadensis,6XHYD,Sambucus canadensis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Adoxoideae|Sambuceae|Sambucus|Sambucus canadensis,
BestMatch,9.42329,Exact,0,Sambucus nigra L.,Sambucus nigra L.,Sambucus nigra,79HX3,Sambucus nigra L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Adoxoideae|Sambuceae|Sambucus|Sambucus nigra,
BestMatch,9.42329,Exact,0,Sambucus peruviana Kunth,Sambucus peruviana Kunth,Sambucus peruviana,6XHX9,Sambucus peruviana Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Adoxoideae|Sambuceae|Sambucus|Sambucus peruviana,
BestMatch,9.42329,Exact,0,Viburnum anabaptista Graebn.,Viburnum anabaptista Graebn.,Viburnum anabaptista,5BC4B,Viburnum anabaptista Graebn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum anabaptista,
BestMatch,9.42329,Exact,0,Viburnum lasiophyllum Benth.,Viburnum lasiophyllum Benth.,Viburnum lasiophyllum,7FQRK,Viburnum lasiophyllum Benth.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum lasiophyllum,
BestMatch,9.42329,Exact,0,Viburnum pichinchense Benth.,Viburnum pichinchense Benth.,Viburnum pichinchense,5BCCR,Viburnum pichinchense Benth.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum pichinchense,
BestMatch,9.42329,Exact,0,Viburnum subsessile Killip & A.C.Sm.,Viburnum subsessile Killip & A.C.Sm.,Viburnum subsessile,5BCF6,Viburnum subsessile Killip & A.C.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum subsessile,
BestMatch,9.42329,Exact,0,Viburnum suratense Killip & A.C.Sm.,Viburnum suratense Killip & A.C.Sm.,Viburnum suratense,7G323,Viburnum suratense Killip & A.C.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum suratense,
BestMatch,9.42329,Exact,0,Viburnum tinoides L.f.,Viburnum tinoides L.fil.,Viburnum tinoides,5BCFS,Viburnum tinoides L.fil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum tinoides,
BestMatch,9.42329,Exact,0,Viburnum toronis Killip & A.C.Sm.,Viburnum toronis Killip & A.C.Sm.,Viburnum toronis,5BCFY,Viburnum toronis Killip & A.C.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum toronis,
BestMatch,9.42329,Exact,0,Viburnum triphyllum Benth.,Viburnum triphyllum Benth.,Viburnum triphyllum,5BCG6,Viburnum triphyllum Benth.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum triphyllum,
BestMatch,9.42329,Exact,0,Anchietea frangulifolia (Kunth) Melch.,Anchietea frangulifolia (Kunth) Melch.,Anchietea frangulifolia,DKJ7,Anchietea frangulifolia (Kunth) Melch.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Anchietea|Anchietea frangulifolia,
BestMatch,9.41984,Exact,0,Pombalia attenuata (Willd.) Paula-Souza,Pombalia attenuata (Humb. & Bonpl. ex Willd.) Paula-Souza,Pombalia attenuata,2997375,Pombalia attenuata (Humb. & Bonpl. ex Willd.) Paula-Souza,false,197,World Checklist of Vascular Plants,Plantae|Tracheophyta|Violaceae|Pombalia,
BestMatch,9.42260,Exact,0,Pombalia parviflora (L.f.) Paula-Souza,Pombalia parviflora (L.f.) Paula-Souza,Pombalia parviflora,wfo-0001340935-2025-06,Pombalia parviflora (L.f.) Paula-Souza,false,196,World Flora Online,Plantae|Pteridobiotina|Angiosperms|Malpighiales|Violaceae|Pombalia|Pombalia parviflora,
BestMatch,9.41984,Exact,0,Pombalia prunifolia (Willd.) Paula-Souza,Pombalia prunifolia (Humb. & Bonpl. ex Willd.) Paula-Souza,Pombalia prunifolia,wfo-0001340938-2025-06,Pombalia prunifolia (Humb. & Bonpl. ex Willd.) Paula-Souza,false,196,World Flora Online,Plantae|Pteridobiotina|Angiosperms|Malpighiales|Violaceae|Pombalia|Pombalia prunifolia,
BestMatch,9.42329,Exact,0,Viola arvensis Murray,Viola arvensis Murray,Viola arvensis,5BGDQ,Viola arvensis Murray,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola arvensis,
BestMatch,9.42329,Exact,0,Viola humilis Kunth,Viola humilis Kunth,Viola humilis,5BGVZ,Viola humilis Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola humilis,
BestMatch,9.42329,Exact,0,Viola odorata L.,Viola odorata L.,Viola odorata,5BH9J,Viola odorata L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola odorata,
BestMatch,9.42053,Exact,0,Viola scandens Schult.,Viola scandens Humb. & Bonpl. ex Schult.,Viola scandens,CGKMY,Viola scandens Humb. & Bonpl. ex Schult.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola scandens,
BestMatch,9.42329,Exact,0,Viola stipularis Sw.,Viola stipularis Sw.,Viola stipularis,5BHM8,Viola stipularis Sw.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola stipularis,
BestMatch,9.42295,Exact,0,Viola tenerrima Wiesb. ex Nyman,Viola tenerrima Wiesb. ex Nyman,Viola tenerrima,CGKN4,Viola hirta L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola hirta,
